use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC4,std,DB2,100000,2,eval,1828.102,38766968,0,0,false,full
UC4,std,DB2,100000,2,decrypt,9.527,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,2,setup,205.802,51664128,0,0,false,full
UC4,label_compact,DB2,100000,2,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,2,encrypt,107.982,50932072,0,0,false,full
UC4,label_compact,DB2,100000,2,eval,1663.419,84157184,0,0,false,full
UC4,label_compact,DB2,100000,2,decrypt,103.086,16675848,45088768,1,true,full
UC4,std,DB2,100000,3,setup,230.953,75292832,0,0,false,full
UC4,std,DB2,100000,3,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,3,encrypt,91.139,26251768,0,0,false,full
UC4,std,DB2,100000,3,eval,1832.469,38766888,0,0,false,full
UC4,std,DB2,100000,3,decrypt,8.592,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,3,setup,198.638,51398600,0,0,false,full
UC4,label_compact,DB2,100000,3,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,3,encrypt,109.466,50931736,0,0,false,full
UC4,label_compact,DB2,100000,3,eval,1673.126,63387608,0,0,false,full
UC4,label_compact,DB2,100000,3,decrypt,107.134,16681872,45088768,1,true,full
UC4,std,DB2,100000,4,setup,228.803,73718752,0,0,false,full
UC4,std,DB2,100000,4,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,4,encrypt,90.489,26251768,0,0,false,full
UC4,std,DB2,100000,4,eval,1825.428,38767000,0,0,false,full
UC4,std,DB2,100000,4,decrypt,8.793,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,4,setup,201.707,56387392,0,0,false,full
UC4,label_compact,DB2,100000,4,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,4,encrypt,114.234,50932392,0,0,false,full
UC4,label_compact,DB2,100000,4,eval,1661.021,125280872,0,0,false,full
UC4,label_compact,DB2,100000,4,decrypt,102.144,-19135928,45088768,1,true,full
UC4,std,DB2,100000,5,setup,228.703,73718528,0,0,false,full
UC4,std,DB2,100000,5,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,5,encrypt,88.728,26251768,0,0,false,full
UC4,std,DB2,100000,5,eval,1830.109,38766888,0,0,false,full
UC4,std,DB2,100000,5,decrypt,9.280,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,5,setup,200.095,56915920,0,0,false,full
UC4,label_compact,DB2,100000,5,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,5,encrypt,108.250,50931848,0,0,false,full
UC4,label_compact,DB2,100000,5,eval,1674.193,84156016,0,0,false,full
UC4,label_compact,DB2,100000,5,decrypt,100.888,29941128,45088768,1,true,full
UC4,std,DB2,100000,6,setup,229.575,70571936,0,0,false,full
UC4,std,DB2,100000,6,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,6,encrypt,90.704,26251768,0,0,false,full
UC4,std,DB2,100000,6,eval,1834.334,38766904,0,0,false,full
UC4,std,DB2,100000,6,decrypt,8.883,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,6,setup,203.238,70571952,0,0,false,full
UC4,label_compact,DB2,100000,6,precomp,0.001,0,0,0,false,full
UC4,label_compact,DB2,100000,6,encrypt,107.697,50931848,0,0,false,full
UC4,label_compact,DB2,100000,6,eval,1649.538,104519984,0,0,false,full
UC4,label_compact,DB2,100000,6,decrypt,101.107,19303840,45088768,1,true,full
UC4,std,DB2,100000,7,setup,233.742,54545384,0,0,false,full
UC4,std,DB2,100000,7,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,7,encrypt,88.648,26251768,0,0,false,full
UC4,std,DB2,100000,7,eval,1826.519,38766904,0,0,false,full
UC4,std,DB2,100000,7,decrypt,10.002,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,7,setup,204.166,56915616,0,0,false,full
UC4,label_compact,DB2,100000,7,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,7,encrypt,106.950,50931672,0,0,false,full
UC4,label_compact,DB2,100000,7,eval,1663.510,125268760,0,0,false,full
UC4,label_compact,DB2,100000,7,decrypt,102.611,32565392,45088768,1,true,full
UC4,std,DB2,100000,8,setup,227.804,73718528,0,0,false,full
UC4,std,DB2,100000,8,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,8,encrypt,88.848,26251768,0,0,false,full
UC4,std,DB2,100000,8,eval,1832.172,38767000,0,0,false,full
UC4,std,DB2,100000,8,decrypt,8.225,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,8,setup,203.276,56915616,0,0,false,full
UC4,label_compact,DB2,100000,8,precomp,0.001,0,0,0,false,full
UC4,label_compact,DB2,100000,8,encrypt,108.224,50931784,0,0,false,full
UC4,label_compact,DB2,100000,8,eval,1660.912,84156848,0,0,false,full
UC4,label_compact,DB2,100000,8,decrypt,107.308,-20452640,45088768,1,true,full
UC4,std,DB2,100000,9,setup,233.282,54545384,0,0,false,full
UC4,std,DB2,100000,9,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,9,encrypt,91.592,26251768,0,0,false,full
UC4,std,DB2,100000,9,eval,1832.308,38766904,0,0,false,full
UC4,std,DB2,100000,9,decrypt,11.602,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,9,setup,197.740,56915616,0,0,false,full
UC4,label_compact,DB2,100000,9,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,9,encrypt,109.822,50932456,0,0,false,full
UC4,label_compact,DB2,100000,9,eval,1670.313,125280088,0,0,false,full
UC4,label_compact,DB2,100000,9,decrypt,102.759,-17560144,45088768,1,true,full
UC4,std,DB2,100000,10,setup,232.759,59799080,0,0,false,full
UC4,std,DB2,100000,10,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,10,encrypt,91.160,26251768,0,0,false,full
UC4,std,DB2,100000,10,eval,1845.516,38766888,0,0,false,full
UC4,std,DB2,100000,10,decrypt,9.393,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,10,setup,201.020,56915728,0,0,false,full
UC4,label_compact,DB2,100000,10,precomp,0.001,0,0,0,false,full
UC4,label_compact,DB2,100000,10,encrypt,109.275,50931896,0,0,false,full
UC4,label_compact,DB2,100000,10,eval,1670.489,63396744,0,0,false,full
UC4,label_compact,DB2,100000,10,decrypt,101.349,19303952,45088768,1,true,full
UC4,std,DB2,100000,11,setup,232.054,54281216,0,0,false,full
UC4,std,DB2,100000,11,precomp,0.001,0,0,0,false,full
UC4,std,DB2,100000,11,encrypt,90.742,26251768,0,0,false,full
UC4,std,DB2,100000,11,eval,1826.442,38766904,0,0,false,full
UC4,std,DB2,100000,11,decrypt,7.456,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,11,setup,200.109,51531680,0,0,false,full
UC4,label_compact,DB2,100000,11,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,11,encrypt,109.632,50931896,0,0,false,full
UC4,label_compact,DB2,100000,11,eval,1657.395,125280760,0,0,false,full
UC4,label_compact,DB2,100000,11,decrypt,101.434,20879616,45088768,1,true,full
UC4,std,DB2,100000,12,setup,230.279,73718528,0,0,false,full
UC4,std,DB2,100000,12,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,12,encrypt,88.624,26251768,0,0,false,full
