use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC4,std,DB1,512,6,encrypt,13.262,7139128,0,0,false,full
UC4,std,DB1,512,6,eval,281.789,52191400,0,0,false,full
UC4,std,DB1,512,6,decrypt,9.237,-2226320,4194304,1,true,full
UC4,label_compact,DB1,512,6,setup,213.602,70572064,0,0,false,full
UC4,label_compact,DB1,512,6,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,6,encrypt,16.657,12598384,0,0,false,full
UC4,label_compact,DB1,512,6,eval,258.904,74387912,0,0,false,full
UC4,label_compact,DB1,512,6,decrypt,19.369,-1570464,7340032,1,true,full
UC4,label_compact_max,DB1,512,6,setup,215.122,62169424,0,0,false,full
UC4,label_compact_max,DB1,512,6,precomp,0.001,0,0,0,false,full
UC4,label_compact_max,DB1,512,6,encrypt,17.350,12598368,0,0,false,full
UC4,label_compact_max,DB1,512,6,eval,399.705,26772632,0,0,false,full
UC4,label_compact_max,DB1,512,6,decrypt,24.522,-1832832,10485760,1,true,full
UC4,label_compact_mb,DB1,512,6,setup,210.305,70572080,0,0,false,full
UC4,label_compact_mb,DB1,512,6,precomp,0.001,0,0,0,false,full
UC4,label_compact_mb,DB1,512,6,encrypt,17.709,11967904,0,0,false,full
UC4,label_compact_mb,DB1,512,6,eval,259.755,65273680,0,0,false,full
UC4,label_compact_mb,DB1,512,6,decrypt,19.143,16675736,7340032,1,true,full
UC4,label_cf_scalar,DB1,512,6,setup,12.387,9993536,0,0,false,full
UC4,label_cf_scalar,DB1,512,6,precomp,0.000,0,0,0,false,full
UC4,label_cf_scalar,DB1,512,6,encrypt,28.332,7891480,0,0,false,full
UC4,label_cf_scalar,DB1,512,6,eval,11.728,21134848,0,0,false,full
UC4,label_cf_scalar,DB1,512,6,decrypt,9.906,14971056,4194304,1,true,full
UC4,std,DB1,512,7,setup,253.832,75556632,0,0,false,full
UC4,std,DB1,512,7,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,7,encrypt,13.192,7139128,0,0,false,full
UC4,std,DB1,512,7,eval,283.151,52191448,0,0,false,full
UC4,std,DB1,512,7,decrypt,9.637,137456,4194304,1,true,full
UC4,label_compact,DB1,512,7,setup,211.863,70572064,0,0,false,full
UC4,label_compact,DB1,512,7,precomp,0.000,0,0,0,false,full
